"";"Var1";"Var2";"value"
"8108";"Protographium_leosthenes";"Parnassius_hardwickii";0
"8109";"Graphium_doson";"Parnassius_hardwickii";NA
"8110";"Graphium_eurous";"Parnassius_hardwickii";0,0609618901605354
"8111";"Graphium_weiskei";"Parnassius_hardwickii";0
"8112";"Sericinus_montela";"Parnassius_hardwickii";NA
"8113";"Graphium_wallacei";"Parnassius_hardwickii";0
"8114";"Graphium_agamemnon";"Parnassius_hardwickii";NA
"8115";"Graphium_macfarlanei";"Parnassius_hardwickii";0
"8116";"Graphium_codrus";"Parnassius_hardwickii";0
"8117";"Graphium_cloanthus";"Parnassius_hardwickii";0,0413026351504787
"8118";"Graphium_milon";"Parnassius_hardwickii";0
"8119";"Graphium_sarpedon";"Parnassius_hardwickii";0,00764158931300269
"8120";"Teinopalpus_imperialis";"Parnassius_hardwickii";0,0172307468098408
"8121";"Battus_philenor";"Parnassius_hardwickii";0
"8122";"Battus_polydamas";"Parnassius_hardwickii";0
"8123";"Battus_polystictus";"Parnassius_hardwickii";0
"8124";"Battus_belus";"Parnassius_hardwickii";0
"8125";"Battus_crassus";"Parnassius_hardwickii";0
"8126";"Pharmacophagus_antenor";"Parnassius_hardwickii";0
"8127";"Pachliopta_aristolochiae";"Parnassius_hardwickii";NA
"8128";"Pachliopta_hector";"Parnassius_hardwickii";0,0482307880837089
"8129";"Pachliopta_liris";"Parnassius_hardwickii";0
"8130";"Pachliopta_polydorus";"Parnassius_hardwickii";NA
"8131";"Atrophaneura_priapus";"Parnassius_hardwickii";0
"8132";"Atrophaneura_nox";"Parnassius_hardwickii";0
"8133";"Atrophaneura_varuna";"Parnassius_hardwickii";0,0130557324857464
"8134";"Cressida_cressida";"Parnassius_hardwickii";0
"8135";"Euryades_corethrus";"Parnassius_hardwickii";0
"8136";"Euryades_duponchelii";"Parnassius_hardwickii";0
"8137";"Parides_ascanius";"Parnassius_hardwickii";0
"8138";"Parides_bunichus";"Parnassius_hardwickii";0
"8139";"Parides_proneus";"Parnassius_hardwickii";0
"8140";"Parides_agavus";"Parnassius_hardwickii";0
"8141";"Parides_montezuma";"Parnassius_hardwickii";0
"8142";"Parides_iphidamas";"Parnassius_hardwickii";0
"8143";"Parides_aeneas";"Parnassius_hardwickii";0
"8144";"Parides_tros";"Parnassius_hardwickii";0
"8145";"Parides_lysander";"Parnassius_hardwickii";0
"8146";"Parides_panthonus";"Parnassius_hardwickii";0
"8147";"Parides_neophilus";"Parnassius_hardwickii";0
"8148";"Parides_eurimedes";"Parnassius_hardwickii";0
"8149";"Parides_zacynthus";"Parnassius_hardwickii";0
"8150";"Parides_chabrias";"Parnassius_hardwickii";0
"8151";"Parides_childrenae";"Parnassius_hardwickii";0
"8152";"Parides_photinus";"Parnassius_hardwickii";0
"8153";"Parides_panares";"Parnassius_hardwickii";0
"8154";"Parides_sesostris";"Parnassius_hardwickii";NA
"8155";"Parides_anchises";"Parnassius_hardwickii";0
"8156";"Parides_erithalion";"Parnassius_hardwickii";0
"8157";"Parides_vertumnus";"Parnassius_hardwickii";0
"8158";"Trogonoptera_brookiana";"Parnassius_hardwickii";0
"8159";"Trogonoptera_trojana";"Parnassius_hardwickii";0
"8160";"Ornithoptera_croesus";"Parnassius_hardwickii";0
"8161";"Ornithoptera_priamus";"Parnassius_hardwickii";0
"8162";"Ornithoptera_aesacus";"Parnassius_hardwickii";0
"8163";"Ornithoptera_euphorion";"Parnassius_hardwickii";0
"8164";"Ornithoptera_alexandrae";"Parnassius_hardwickii";0
"8165";"Ornithoptera_victoriae";"Parnassius_hardwickii";0
"8166";"Ornithoptera_rothschildi";"Parnassius_hardwickii";0
"8167";"Ornithoptera_goliath";"Parnassius_hardwickii";0
"8168";"Ornithoptera_chimaera";"Parnassius_hardwickii";0
"8169";"Ornithoptera_tithonus";"Parnassius_hardwickii";0
"8170";"Ornithoptera_meridionalis";"Parnassius_hardwickii";0
"8171";"Ornithoptera_paradisea";"Parnassius_hardwickii";0
"8172";"Troides_hypolitus";"Parnassius_hardwickii";0
"8173";"Troides_magellanus";"Parnassius_hardwickii";0
"8174";"Troides_andromache";"Parnassius_hardwickii";0
"8175";"Troides_cuneifera";"Parnassius_hardwickii";0
"8176";"Troides_amphrysus";"Parnassius_hardwickii";0
"8177";"Troides_miranda";"Parnassius_hardwickii";0
"8178";"Troides_prattorum";"Parnassius_hardwickii";0
"8179";"Troides_vandepolli";"Parnassius_hardwickii";0
"8180";"Troides_helena";"Parnassius_hardwickii";0,00144890469618263
"8181";"Troides_oblongomaculatus";"Parnassius_hardwickii";0
"8182";"Troides_aeacus";"Parnassius_hardwickii";0,00779695264269259
"8183";"Troides_minos";"Parnassius_hardwickii";0
"8184";"Troides_criton";"Parnassius_hardwickii";0
"8185";"Troides_rhadamantus";"Parnassius_hardwickii";0
"8186";"Troides_riedeli";"Parnassius_hardwickii";0
"8187";"Troides_haliphron";"Parnassius_hardwickii";0
"8188";"Troides_staudingeri";"Parnassius_hardwickii";0
"8189";"Meandrusa_payeni";"Parnassius_hardwickii";0,0290145190258826
"8190";"Papilio_clytia";"Parnassius_hardwickii";0,0222130708409857
"8191";"Papilio_paradoxa";"Parnassius_hardwickii";0
"8192";"Papilio_agestor";"Parnassius_hardwickii";0,0600134722686771
"8193";"Papilio_epycides";"Parnassius_hardwickii";0,00635555183228103
"8194";"Papilio_laglaizei";"Parnassius_hardwickii";NA
"8195";"Papilio_troilus";"Parnassius_hardwickii";0
"8196";"Papilio_palamedes";"Parnassius_hardwickii";0
"8197";"Papilio_pilumnus";"Parnassius_hardwickii";0
"8198";"Papilio_multicaudata";"Parnassius_hardwickii";0
"8199";"Papilio_eurymedon";"Parnassius_hardwickii";0
"8200";"Papilio_rutulus";"Parnassius_hardwickii";0
"8201";"Papilio_glaucus";"Parnassius_hardwickii";NA
"8202";"Papilio_scamander";"Parnassius_hardwickii";0
"8203";"Papilio_garamas";"Parnassius_hardwickii";0
"8204";"Papilio_victorinus";"Parnassius_hardwickii";NA
"8205";"Papilio_homerus";"Parnassius_hardwickii";0
"8206";"Papilio_euterpinus";"Parnassius_hardwickii";NA
"8207";"Papilio_hyppason";"Parnassius_hardwickii";NA
"8208";"Papilio_andraemon";"Parnassius_hardwickii";0
"8209";"Papilio_paeon";"Parnassius_hardwickii";0
"8210";"Papilio_caiguanabus";"Parnassius_hardwickii";0
"8211";"Papilio_thoas";"Parnassius_hardwickii";0
"8212";"Papilio_homothoas";"Parnassius_hardwickii";0
"8213";"Papilio_cresphontes";"Parnassius_hardwickii";0
"8214";"Papilio_androgeus";"Parnassius_hardwickii";0
"8215";"Papilio_thersites";"Parnassius_hardwickii";0
"8216";"Papilio_aristodemus";"Parnassius_hardwickii";0
"8217";"Papilio_astyalus";"Parnassius_hardwickii";0
"8218";"Papilio_himeros";"Parnassius_hardwickii";0
"8219";"Papilio_torquatus";"Parnassius_hardwickii";0
"8220";"Papilio_hectorides";"Parnassius_hardwickii";0
"8221";"Papilio_oxynius";"Parnassius_hardwickii";0
"8222";"Papilio_pelaus";"Parnassius_hardwickii";0
"8223";"Papilio_isidorus";"Parnassius_hardwickii";0
"8224";"Papilio_anchisiades";"Parnassius_hardwickii";0
"8225";"Papilio_epenetus";"Parnassius_hardwickii";NA
"8226";"Papilio_erostratus";"Parnassius_hardwickii";0
"8227";"Papilio_pharnaces";"Parnassius_hardwickii";NA
"8228";"Papilio_alexanor";"Parnassius_hardwickii";0
"8229";"Papilio_anactus";"Parnassius_hardwickii";0
"8230";"Papilio_gigon";"Parnassius_hardwickii";0
"8231";"Papilio_noblei";"Parnassius_hardwickii";NA
"8232";"Papilio_demolion";"Parnassius_hardwickii";NA
"8233";"Papilio_delalandei";"Parnassius_hardwickii";0
"8234";"Papilio_lormieri";"Parnassius_hardwickii";0
"8235";"Papilio_rex";"Parnassius_hardwickii";0
"8236";"Papilio_phorcas";"Parnassius_hardwickii";0
"8237";"Papilio_meriones";"Parnassius_hardwickii";NA
"8238";"Papilio_dardanus";"Parnassius_hardwickii";0
"8239";"Papilio_xuthus";"Parnassius_hardwickii";0
"8240";"Papilio_indra";"Parnassius_hardwickii";0
"8241";"Papilio_polyxenes";"Parnassius_hardwickii";0
"8242";"Papilio_zelicaon";"Parnassius_hardwickii";0
"8243";"Papilio_hospiton";"Parnassius_hardwickii";0
"8244";"Papilio_machaon";"Parnassius_hardwickii";0,00979256538097719
"8245";"Papilio_hippocrates";"Parnassius_hardwickii";NA
"8246";"Papilio_nobilis";"Parnassius_hardwickii";0
"8247";"Papilio_epiphorbas";"Parnassius_hardwickii";0
"8248";"Papilio_nireus";"Parnassius_hardwickii";0
"8249";"Papilio_oribazus";"Parnassius_hardwickii";0
"8250";"Papilio_montrouzieri";"Parnassius_hardwickii";0
"8251";"Papilio_crino";"Parnassius_hardwickii";0
"8252";"Papilio_blumei";"Parnassius_hardwickii";0
"8253";"Papilio_buddha";"Parnassius_hardwickii";0
"8254";"Papilio_palinurus";"Parnassius_hardwickii";0
"8255";"Papilio_neumoegeni";"Parnassius_hardwickii";0
"8256";"Papilio_lorquinianus";"Parnassius_hardwickii";0
"8257";"Papilio_peranthus";"Parnassius_hardwickii";0
"8258";"Papilio_arcturus";"Parnassius_hardwickii";0
"8259";"Papilio_polyctor";"Parnassius_hardwickii";0,0953120117813072
"8260";"Papilio_bianor";"Parnassius_hardwickii";0,0522423276482136
"8261";"Papilio_morondavana";"Parnassius_hardwickii";0
"8262";"Papilio_grosesmithi";"Parnassius_hardwickii";0
"8263";"Papilio_demoleus";"Parnassius_hardwickii";NA
"8264";"Papilio_demodocus";"Parnassius_hardwickii";0
"8265";"Papilio_iswara";"Parnassius_hardwickii";NA
"8266";"Papilio_amynthor";"Parnassius_hardwickii";0
"8267";"Papilio_enganius";"Parnassius_hardwickii";NA
"8268";"Papilio_helenus";"Parnassius_hardwickii";0,0142234778178115
"8269";"Papilio_tydeus";"Parnassius_hardwickii";NA
"8270";"Papilio_aegeus";"Parnassius_hardwickii";0
"8271";"Papilio_bridgei";"Parnassius_hardwickii";0
"8272";"Papilio_fuscus";"Parnassius_hardwickii";NA
"8273";"Papilio_hipponous";"Parnassius_hardwickii";0,00621476156735298
"8274";"Papilio_ambrax";"Parnassius_hardwickii";0
"8275";"Papilio_polytes";"Parnassius_hardwickii";NA
"8276";"Papilio_nephelus";"Parnassius_hardwickii";NA
"8277";"Papilio_dravidarum";"Parnassius_hardwickii";0
"8278";"Papilio_castor";"Parnassius_hardwickii";0,00704245655359089
"8279";"Papilio_mahadeva";"Parnassius_hardwickii";NA
"8280";"Papilio_macilentus";"Parnassius_hardwickii";0
"8281";"Papilio_demetrius";"Parnassius_hardwickii";0
"8282";"Papilio_protenor";"Parnassius_hardwickii";0,0310719946187852
"8283";"Papilio_bootes";"Parnassius_hardwickii";0,0481254743152239
"8284";"Papilio_deiphobus";"Parnassius_hardwickii";0
"8285";"Papilio_rumanzovia";"Parnassius_hardwickii";NA
"8286";"Papilio_memnon";"Parnassius_hardwickii";NA
"8287";"Papilio_polymnestor";"Parnassius_hardwickii";0
"8288";"Archon_apollinus";"Parnassius_hardwickii";0
"8289";"Zerynthia_polyxena";"Parnassius_hardwickii";NA
"8290";"Zerynthia_rumina";"Parnassius_hardwickii";0
"8291";"Hypermnestra_helios";"Parnassius_hardwickii";0
"8292";"Parnassius_apollo";"Parnassius_hardwickii";0
"8293";"Parnassius_mnemosyne";"Parnassius_hardwickii";0
"8294";"Parnassius_staudingeri";"Parnassius_hardwickii";NA
"8295";"Parnassius_cardinal";"Parnassius_hardwickii";NA
"8296";"Mimoides_euryleon";"Parnassius_hardwickii";0
"8297";"Graphium_delessertii";"Parnassius_hardwickii";0
"8298";"Losaria_coon";"Parnassius_hardwickii";0,00103495433958331
"8299";"Losaria_neptunus";"Parnassius_hardwickii";0
"8300";"Byasa_impediens";"Parnassius_hardwickii";0
"8301";"Byasa_plutonius";"Parnassius_hardwickii";0,0218591370545319
"8302";"Byasa_mencius";"Parnassius_hardwickii";NA
"8303";"Byasa_alcinous";"Parnassius_hardwickii";0,0183031204967563
"8304";"Byasa_dasarada";"Parnassius_hardwickii";0,164589931755675
"8305";"Papilio_ulysses";"Parnassius_hardwickii";0
"8306";"Papilio_paris";"Parnassius_hardwickii";0,0238719252723713
"8307";"Papilio_dehaanii";"Parnassius_hardwickii";0
"8308";"Papilio_gambrisius";"Parnassius_hardwickii";NA
"8309";"Baronia_brevicornis";"Parnassius_acco";NA
"8310";"Archon_apollinaris";"Parnassius_acco";NA
"8311";"Graphium_agetes";"Parnassius_acco";NA
"8312";"Graphium_macleayanus";"Parnassius_acco";NA
"8313";"Graphium_meyeri";"Parnassius_acco";NA
"8314";"Luehdorfia_chinensis";"Parnassius_acco";NA
"8315";"Bhutanitis_thaidina";"Parnassius_acco";NA
"8316";"Allancastria_deyrollei";"Parnassius_acco";NA
"8317";"Allancastria_cretica";"Parnassius_acco";NA
"8318";"Allancastria_cerisyi";"Parnassius_acco";NA
"8319";"Parnassius_apollonius";"Parnassius_acco";NA
"8320";"Luehdorfia_japonica";"Parnassius_acco";NA
"8321";"Parnassius_tianschanicus";"Parnassius_acco";NA
"8322";"Luehdorfia_puziloi";"Parnassius_acco";NA
"8323";"Mimoides_lysithous";"Parnassius_acco";NA
"8324";"Parnassius_actius";"Parnassius_acco";NA
"8325";"Parnassius_epaphus";"Parnassius_acco";NA
"8326";"Parnassius_autocrator";"Parnassius_acco";NA
"8327";"Parnassius_sacerdos";"Parnassius_acco";NA
"8328";"Parnassius_bremeri";"Parnassius_acco";NA
"8329";"Parnassius_charltonius";"Parnassius_acco";NA
"8330";"Parnassius_simo";"Parnassius_acco";NA
"8331";"Parnassius_simonius";"Parnassius_acco";NA
"8332";"Parnassius_orleans";"Parnassius_acco";NA
"8333";"Parnassius_clodius";"Parnassius_acco";NA
"8334";"Parnassius_delphius";"Parnassius_acco";NA
"8335";"Parnassius_eversmanni";"Parnassius_acco";NA
"8336";"Parnassius_glacialis";"Parnassius_acco";NA
"8337";"Parnassius_honrathi";"Parnassius_acco";NA
"8338";"Parnassius_ariadne";"Parnassius_acco";NA
"8339";"Parnassius_hardwickii";"Parnassius_acco";NA
"8340";"Parnassius_acco";"Parnassius_acco";NA
"8341";"Parnassius_szechenyii";"Parnassius_acco";NA
"8342";"Parnassius_jacquemontii";"Parnassius_acco";NA
"8343";"Parnassius_augustus";"Parnassius_acco";NA
"8344";"Parnassius_imperator";"Parnassius_acco";NA
"8345";"Parnassius_inopinatus";"Parnassius_acco";NA
"8346";"Parnassius_nomion";"Parnassius_acco";NA
"8347";"Parnassius_nordmanni";"Parnassius_acco";NA
"8348";"Parnassius_phoebus";"Parnassius_acco";NA
"8349";"Parnassius_maximinus";"Parnassius_acco";NA
"8350";"Iphiclides_feisthamelii";"Parnassius_acco";NA
"8351";"Iphiclides_podalirius";"Parnassius_acco";NA
"8352";"Lamproptera_curius";"Parnassius_acco";NA
"8353";"Lamproptera_meges";"Parnassius_acco";NA
"8354";"Protographium_philolaus";"Parnassius_acco";NA
"8355";"Protographium_epidaus";"Parnassius_acco";NA
"8356";"Protographium_marcellus";"Parnassius_acco";NA
"8357";"Mimoides_lysithous";"Parnassius_acco";NA
"8358";"Parnassius_smintheus";"Parnassius_acco";NA
"8359";"Parnassius_stubbendorfii";"Parnassius_acco";NA
"8360";"Protesilaus_telesilaus";"Parnassius_acco";NA
"8361";"Protesilaus_molops";"Parnassius_acco";NA
"8362";"Protesilaus_protesilaus";"Parnassius_acco";NA
"8363";"Parnassius_tenedius";"Parnassius_acco";NA
"8364";"Graphium_nomius";"Parnassius_acco";NA
"8365";"Graphium_adamastor";"Parnassius_acco";NA
"8366";"Graphium_angolanus";"Parnassius_acco";NA
"8367";"Graphium_ridleyanus";"Parnassius_acco";NA
"8368";"Graphium_tynderaeus";"Parnassius_acco";NA
"8369";"Graphium_latreillianus";"Parnassius_acco";NA
"8370";"Graphium_leonidas";"Parnassius_acco";NA
"8371";"Graphium_xenocles";"Parnassius_acco";NA
"8372";"Graphium_antiphates";"Parnassius_acco";NA
"8373";"Protographium_asius";"Parnassius_acco";NA
"8374";"Graphium_arycles";"Parnassius_acco";NA
"8375";"Graphium_evemon";"Parnassius_acco";NA
"8376";"Protographium_leosthenes";"Parnassius_acco";NA
"8377";"Graphium_doson";"Parnassius_acco";NA
"8378";"Graphium_eurous";"Parnassius_acco";NA
"8379";"Graphium_weiskei";"Parnassius_acco";NA
"8380";"Sericinus_montela";"Parnassius_acco";NA
"8381";"Graphium_wallacei";"Parnassius_acco";NA
"8382";"Graphium_agamemnon";"Parnassius_acco";NA
"8383";"Graphium_macfarlanei";"Parnassius_acco";NA
"8384";"Graphium_codrus";"Parnassius_acco";NA
"8385";"Graphium_cloanthus";"Parnassius_acco";NA
"8386";"Graphium_milon";"Parnassius_acco";NA
"8387";"Graphium_sarpedon";"Parnassius_acco";NA
"8388";"Teinopalpus_imperialis";"Parnassius_acco";NA
"8389";"Battus_philenor";"Parnassius_acco";NA
"8390";"Battus_polydamas";"Parnassius_acco";NA
"8391";"Battus_polystictus";"Parnassius_acco";NA
"8392";"Battus_belus";"Parnassius_acco";NA
"8393";"Battus_crassus";"Parnassius_acco";NA
"8394";"Pharmacophagus_antenor";"Parnassius_acco";NA
"8395";"Pachliopta_aristolochiae";"Parnassius_acco";NA
"8396";"Pachliopta_hector";"Parnassius_acco";NA
"8397";"Pachliopta_liris";"Parnassius_acco";NA
"8398";"Pachliopta_polydorus";"Parnassius_acco";NA
"8399";"Atrophaneura_priapus";"Parnassius_acco";NA
"8400";"Atrophaneura_nox";"Parnassius_acco";NA
"8401";"Atrophaneura_varuna";"Parnassius_acco";NA
"8402";"Cressida_cressida";"Parnassius_acco";NA
"8403";"Euryades_corethrus";"Parnassius_acco";NA
"8404";"Euryades_duponchelii";"Parnassius_acco";NA
"8405";"Parides_ascanius";"Parnassius_acco";NA
"8406";"Parides_bunichus";"Parnassius_acco";NA
"8407";"Parides_proneus";"Parnassius_acco";NA
"8408";"Parides_agavus";"Parnassius_acco";NA
"8409";"Parides_montezuma";"Parnassius_acco";NA
"8410";"Parides_iphidamas";"Parnassius_acco";NA
"8411";"Parides_aeneas";"Parnassius_acco";NA
"8412";"Parides_tros";"Parnassius_acco";NA
"8413";"Parides_lysander";"Parnassius_acco";NA
"8414";"Parides_panthonus";"Parnassius_acco";NA
"8415";"Parides_neophilus";"Parnassius_acco";NA
"8416";"Parides_eurimedes";"Parnassius_acco";NA
"8417";"Parides_zacynthus";"Parnassius_acco";NA
"8418";"Parides_chabrias";"Parnassius_acco";NA
"8419";"Parides_childrenae";"Parnassius_acco";NA
"8420";"Parides_photinus";"Parnassius_acco";NA
"8421";"Parides_panares";"Parnassius_acco";NA
"8422";"Parides_sesostris";"Parnassius_acco";NA
"8423";"Parides_anchises";"Parnassius_acco";NA
"8424";"Parides_erithalion";"Parnassius_acco";NA
"8425";"Parides_vertumnus";"Parnassius_acco";NA
"8426";"Trogonoptera_brookiana";"Parnassius_acco";NA
"8427";"Trogonoptera_trojana";"Parnassius_acco";NA
"8428";"Ornithoptera_croesus";"Parnassius_acco";NA
"8429";"Ornithoptera_priamus";"Parnassius_acco";NA
"8430";"Ornithoptera_aesacus";"Parnassius_acco";NA
"8431";"Ornithoptera_euphorion";"Parnassius_acco";NA
"8432";"Ornithoptera_alexandrae";"Parnassius_acco";NA
"8433";"Ornithoptera_victoriae";"Parnassius_acco";NA
"8434";"Ornithoptera_rothschildi";"Parnassius_acco";NA
"8435";"Ornithoptera_goliath";"Parnassius_acco";NA
"8436";"Ornithoptera_chimaera";"Parnassius_acco";NA
"8437";"Ornithoptera_tithonus";"Parnassius_acco";NA
"8438";"Ornithoptera_meridionalis";"Parnassius_acco";NA
"8439";"Ornithoptera_paradisea";"Parnassius_acco";NA
"8440";"Troides_hypolitus";"Parnassius_acco";NA
"8441";"Troides_magellanus";"Parnassius_acco";NA
"8442";"Troides_andromache";"Parnassius_acco";NA
"8443";"Troides_cuneifera";"Parnassius_acco";NA
"8444";"Troides_amphrysus";"Parnassius_acco";NA
"8445";"Troides_miranda";"Parnassius_acco";NA
"8446";"Troides_prattorum";"Parnassius_acco";NA
"8447";"Troides_vandepolli";"Parnassius_acco";NA
"8448";"Troides_helena";"Parnassius_acco";NA
"8449";"Troides_oblongomaculatus";"Parnassius_acco";NA
"8450";"Troides_aeacus";"Parnassius_acco";NA
"8451";"Troides_minos";"Parnassius_acco";NA
"8452";"Troides_criton";"Parnassius_acco";NA
"8453";"Troides_rhadamantus";"Parnassius_acco";NA
"8454";"Troides_riedeli";"Parnassius_acco";NA
"8455";"Troides_haliphron";"Parnassius_acco";NA
"8456";"Troides_staudingeri";"Parnassius_acco";NA
"8457";"Meandrusa_payeni";"Parnassius_acco";NA
"8458";"Papilio_clytia";"Parnassius_acco";NA
"8459";"Papilio_paradoxa";"Parnassius_acco";NA
"8460";"Papilio_agestor";"Parnassius_acco";NA
"8461";"Papilio_epycides";"Parnassius_acco";NA
"8462";"Papilio_laglaizei";"Parnassius_acco";NA
"8463";"Papilio_troilus";"Parnassius_acco";NA
"8464";"Papilio_palamedes";"Parnassius_acco";NA
"8465";"Papilio_pilumnus";"Parnassius_acco";NA
"8466";"Papilio_multicaudata";"Parnassius_acco";NA
"8467";"Papilio_eurymedon";"Parnassius_acco";NA
"8468";"Papilio_rutulus";"Parnassius_acco";NA
"8469";"Papilio_glaucus";"Parnassius_acco";NA
"8470";"Papilio_scamander";"Parnassius_acco";NA
"8471";"Papilio_garamas";"Parnassius_acco";NA
"8472";"Papilio_victorinus";"Parnassius_acco";NA
"8473";"Papilio_homerus";"Parnassius_acco";NA
"8474";"Papilio_euterpinus";"Parnassius_acco";NA
"8475";"Papilio_hyppason";"Parnassius_acco";NA
"8476";"Papilio_andraemon";"Parnassius_acco";NA
"8477";"Papilio_paeon";"Parnassius_acco";NA
"8478";"Papilio_caiguanabus";"Parnassius_acco";NA
"8479";"Papilio_thoas";"Parnassius_acco";NA
"8480";"Papilio_homothoas";"Parnassius_acco";NA
"8481";"Papilio_cresphontes";"Parnassius_acco";NA
"8482";"Papilio_androgeus";"Parnassius_acco";NA
"8483";"Papilio_thersites";"Parnassius_acco";NA
"8484";"Papilio_aristodemus";"Parnassius_acco";NA
"8485";"Papilio_astyalus";"Parnassius_acco";NA
"8486";"Papilio_himeros";"Parnassius_acco";NA
"8487";"Papilio_torquatus";"Parnassius_acco";NA
"8488";"Papilio_hectorides";"Parnassius_acco";NA
"8489";"Papilio_oxynius";"Parnassius_acco";NA
"8490";"Papilio_pelaus";"Parnassius_acco";NA
"8491";"Papilio_isidorus";"Parnassius_acco";NA
"8492";"Papilio_anchisiades";"Parnassius_acco";NA
"8493";"Papilio_epenetus";"Parnassius_acco";NA
"8494";"Papilio_erostratus";"Parnassius_acco";NA
"8495";"Papilio_pharnaces";"Parnassius_acco";NA
"8496";"Papilio_alexanor";"Parnassius_acco";NA
"8497";"Papilio_anactus";"Parnassius_acco";NA
"8498";"Papilio_gigon";"Parnassius_acco";NA
"8499";"Papilio_noblei";"Parnassius_acco";NA
"8500";"Papilio_demolion";"Parnassius_acco";NA
"8501";"Papilio_delalandei";"Parnassius_acco";NA
"8502";"Papilio_lormieri";"Parnassius_acco";NA
"8503";"Papilio_rex";"Parnassius_acco";NA
"8504";"Papilio_phorcas";"Parnassius_acco";NA
"8505";"Papilio_meriones";"Parnassius_acco";NA
"8506";"Papilio_dardanus";"Parnassius_acco";NA
"8507";"Papilio_xuthus";"Parnassius_acco";NA
"8508";"Papilio_indra";"Parnassius_acco";NA
"8509";"Papilio_polyxenes";"Parnassius_acco";NA
"8510";"Papilio_zelicaon";"Parnassius_acco";NA
"8511";"Papilio_hospiton";"Parnassius_acco";NA
"8512";"Papilio_machaon";"Parnassius_acco";NA
